sample	region	gene	qv1	qv2	qv_sum	qv_fraction	error_rate1	error_rate2	avg_error_rate	condition
HG00512	chr16_2484828_2720426	PDPK1	35.7984	35.3337	71.1321	0.98	0.000263123719695759	0.000292839731510783	0.000277981725603271	SVs-30X
HG00513	chr16_2484828_2720426	PDPK1	33.7658	35.7981	69.5639	0.98	0.000420165123272367	0.000263141896266185	0.000341653509769276	SVs-30X
HG00731	chr16_2484828_2720426	PDPK1	46.7314	34.2421	80.9735	0.99	2.1225601191626e-05	0.000376521690580144	0.000198873645885885	SVs-30X
HG01352	chr16_2484828_2720426	PDPK1	32.3871	34.6371	67.0242	0.97	0.000577151727627586	0.00034378743522012	0.000460469581423853	SVs-30X
HG01457	chr16_2484828_2720426	PDPK1	33.0051	53.7579	86.763	0.97	0.000500599025677573	4.20930116939375e-06	0.000252404163423483	SVs-30X
HG01573	chr16_2484828_2720426	PDPK1	35.1245	40.5354	75.6599	0.99	0.000307291112687054	8.84015744591793e-05	0.000197846343573117	SVs-30X
HG01596	chr16_2484828_2720426	PDPK1	35.9408	34.3269	70.2677	0.98	0.000254636115232218	0.000369241069310468	0.000311938592271343	SVs-30X
HG01890	chr16_2484828_2720426	PDPK1	29.658	45.2712	74.9292	1	0.00108193208472766	2.97084504349824e-05	0.00055582026758132	SVs-30X
HG02011	chr16_2484828_2720426	PDPK1	35.3971	35.1489	70.546	1	0.000288595795735419	0.000305569497495463	0.000297082646615441	SVs-30X
HG02018	chr16_2484828_2720426	PDPK1	34.9717	33.6791	68.6508	0.96	0.000318295134506647	0.000428637338849286	0.000373466236677966	SVs-30X
HG02059	chr16_2484828_2720426	PDPK1	36.8205	5.87879	42.69929	0.98	0.000207945726695661	0.258297974160036	0.129252959943366	SVs-30X
HG02106	chr16_2484828_2720426	PDPK1	40.7113	35.0887	75.8	0.99	8.48926322737285e-05	0.000309834660729369	0.000197363646501549	SVs-30X
HG02282	chr16_2484828_2720426	PDPK1	34.7464	36.4793	71.2257	1	0.000335243217385037	0.000224941713982439	0.000280092465683738	SVs-30X
HG02554	chr16_2484828_2720426	PDPK1	34.4296	38.4068	72.8364	1	0.000360611855071421	0.000144317833295306	0.000252464844183364	SVs-30X
HG02587	chr16_2484828_2720426	PDPK1	20.0519	35.1487	55.2006	0.86	0.00988120705999261	0.000305583569814884	0.00509339531490375	SVs-30X
HG02666	chr16_2484828_2720426	PDPK1	29.5737	34.8571	64.4308	0.98	0.0011031383935354	0.000326805983919044	0.00071497218872722	SVs-30X
HG02769	chr16_2484828_2720426	PDPK1	36.0926	34.8012	70.8938	1	0.000245889509146792	0.000331039639211817	0.000288464574179305	SVs-30X
HG03009	chr16_2484828_2720426	PDPK1	34.0375	35.5929	69.6304	0.97	0.000394684435319104	0.000275873509656816	0.00033527897248796	SVs-30X
HG03065	chr16_2484828_2720426	PDPK1	26.0939	29.2074	55.3013	0.95	0.00245815916564421	0.00120021762494331	0.00182918839529376	SVs-30X
HG03371	chr16_2484828_2720426	PDPK1	30.4397	38.5364	68.9761	1	0.000903711897772552	0.000140074796435783	0.000521893347104168	SVs-30X
HG03452	chr16_2484828_2720426	PDPK1	29.8139	44.1813	73.9952	0.99	0.00104378247302648	3.81829958255869e-05	0.000540982734426032	SVs-30X
HG03456	chr16_2484828_2720426	PDPK1	29.6573	34.2311	63.8884	1	0.00108210648563063	0.000377476569904763	0.000729791527767696	SVs-30X
HG03520	chr16_2484828_2720426	PDPK1	31.7975	33.81	65.6075	0.97	0.000661073883216251	0.000415910610494022	0.000538492246855137	SVs-30X
HG03683	chr16_2484828_2720426	PDPK1	35.6933	35.1489	70.8422	1	0.000269569032543501	0.000305569497495463	0.000287569265019482	SVs-30X
HG03732	chr16_2484828_2720426	PDPK1	29.8316	33.5167	63.3483	0.97	0.00103953711564636	0.000444969250299851	0.000742253182973107	SVs-30X
HG03807	chr16_2484828_2720426	PDPK1	20.662	34.4798	55.1418	0.79	0.00858618022233599	0.000356467548985548	0.00447132388566077	SVs-30X
HG04217	chr16_2484828_2720426	PDPK1	33.9909	34.6373	68.6282	0.98	0.000398942219938415	0.000343771603588189	0.000371356911763302	SVs-30X
NA12329	chr16_2484828_2720426	PDPK1	23.751	36.3981	60.1491	1	0.00421599415398427	0.000229187010639847	0.00222259058231206	SVs-30X
NA18939	chr16_2484828_2720426	PDPK1	34.5843	33.9453	68.5296	0.95	0.000347992592908018	0.000403153096652262	0.00037557284478014	SVs-30X
NA18989	chr16_2484828_2720426	PDPK1	37.1901	35.4614	72.6515	0.98	0.00019098092830761	0.000284354430930215	0.000237667679618912	SVs-30X
NA19036	chr16_2484828_2720426	PDPK1	35.3972	19.9187	55.3159	0.89	0.000288589150648153	0.010188963348276	0.00523877624946208	SVs-30X
NA19129	chr16_2484828_2720426	PDPK1	31.9363	41.9613	73.8976	1	0.000640280093959307	6.36604933570586e-05	0.000351970293658183	SVs-30X
NA19238	chr16_2484828_2720426	PDPK1	27.8131	31.8512	59.6643	0.98	0.00165458849430391	0.000652950110936648	0.00115376930262028	SVs-30X
NA19239	chr16_2484828_2720426	PDPK1	37.0013	38.1613	75.1626	1	0.000199466515038559	0.000152710887105934	0.000176088701072246	SVs-30X
NA19240	chr16_2484828_2720426	PDPK1	29.0698	37.9265	66.9963	1	0.00123885363653505	0.000161194418538228	0.00070002402753664	SVs-30X
NA19317	chr16_2484828_2720426	PDPK1	35.6617	25.9538	61.6155	1	0.000271537615538864	0.00253875037171058	0.00140514399362472	SVs-30X
NA19331	chr16_2484828_2720426	PDPK1	26.0273	28.8583	54.8856	1	0.0024961460936242	0.00130067861534052	0.00189841235448236	SVs-30X
NA19384	chr16_2484828_2720426	PDPK1	28.2709	38.2839	66.5548	0.98	0.00148905246543388	0.000148460185887981	0.000818756325660933	SVs-30X
NA19650	chr16_2484828_2720426	PDPK1	27.0782	28.3573	55.4355	0.93	0.00195965671495392	0.00145972148412742	0.00170968909954067	SVs-30X
NA19836	chr16_2484828_2720426	PDPK1	27.9874	27.5136	55.501	1	0.00158949805198512	0.00177271941025733	0.00168110873112122	SVs-30X
NA19983	chr16_2484828_2720426	PDPK1	39.9195	37.8121	77.7316	1	0.000101870866447226	0.000165496952124977	0.000133683909286102	SVs-30X
NA20355	chr16_2484828_2720426	PDPK1	33.9002	34.4794	68.3796	0.97	0.000407361517680987	0.000356500382372135	0.000381930950026561	SVs-30X
NA20509	chr16_2484828_2720426	PDPK1	35.7286	34.6914	70.42	0.96	0.000267386822302332	0.000339515807982384	0.000303451315142358	SVs-30X
NA20847	chr16_2484828_2720426	PDPK1	33.0404	34.9715	68.0119	0.98	0.000496546585713511	0.000318309792876803	0.000407428189295157	SVs-30X
NA24385	chr16_2484828_2720426	PDPK1	31.6457	35.1488	66.7945	0.97	0.000684589131467056	0.000305576533574166	0.000495082832520611	SVs-30X
HG00096	chr11_61122018_61340844	PGA4	32.6757	33.7956	66.4713	1	0.000540045062769486	0.000417291943470235	0.000478668503119861	SVs-30X
HG00171	chr11_61122018_61340844	PGA4	34.257	30.8291	65.0861	1	0.00037523211390275	0.000826209149355863	0.000600720631629307	SVs-30X
HG00358	chr11_61122018_61340844	PGA4	37.0606	35.5207	72.5813	0.97	0.000196761443494822	0.000280498149191417	0.000238629796343119	SVs-30X
HG00512	chr11_61122018_61340844	PGA4	10.9928	11.3232	22.316	0.31	0.0795646212948532	0.0737360722459603	0.0766503467704068	SVs-30X
HG00514	chr11_61122018_61340844	PGA4	11.3432	37.8514	49.1946	0.69	0.0733972857678525	0.000164006099477536	0.036780645933665	SVs-30X
HG00731	chr11_61122018_61340844	PGA4	11.3	10.5893	21.8893	0.32	0.0741310241300917	0.0873112086088476	0.0807211163694697	SVs-30X
HG00732	chr11_61122018_61340844	PGA4	53.7514	11.0118	64.7632	0.78	4.2156058644543e-06	0.0792172934224649	0.0396107545141647	SVs-30X
HG00864	chr11_61122018_61340844	PGA4	11.6531	11.3147	22.9678	0.44	0.068342364439389	0.0738805296092838	0.0711114470243364	SVs-30X
HG01352	chr11_61122018_61340844	PGA4	29.5201	29.7002	59.2203	0.9	0.00111683753134998	0.00107146996108622	0.0010941537462181	SVs-30X
HG01457	chr11_61122018_61340844	PGA4	26.3725	10.558	36.9305	0.72	0.00230541970041606	0.0879427414883683	0.0451240805943922	SVs-30X
HG01505	chr11_61122018_61340844	PGA4	34.3064	37.092	71.3984	0.99	0.000370988117775478	0.000195343965639826	0.000283166041707652	SVs-30X
HG01573	chr11_61122018_61340844	PGA4	27.8797	28.3509	56.2306	0.77	0.00162940858430978	0.00146187419498855	0.00154564138964917	SVs-30X
HG01596	chr11_61122018_61340844	PGA4	11.3241	10.6343	21.9584	0.31	0.0737207933068934	0.0864111927847545	0.0800659930458239	SVs-30X
HG02011	chr11_61122018_61340844	PGA4	11.3481	40.9617	52.3098	0.74	0.0733145207540598	8.01364316365286e-05	0.0366973285928482	SVs-30X
HG02059	chr11_61122018_61340844	PGA4	30.1941	30.072	60.2661	0.9	0.000956290849181948	0.000983558056226957	0.000969924452704453	SVs-30X
HG02106	chr11_61122018_61340844	PGA4	38.7003	29.1835	67.8838	1	0.000134886970275527	0.00120684084428228	0.000670863907278905	SVs-30X
HG02282	chr11_61122018_61340844	PGA4	37.8184	39.4383	77.2567	1	0.000165257051556974	0.000113807268520825	0.000139532160038899	SVs-30X
HG02492	chr11_61122018_61340844	PGA4	11.3274	41.709	53.0364	0.66	0.0736647976119332	6.74683361398827e-05	0.0368661329740365	SVs-30X
HG02554	chr11_61122018_61340844	PGA4	24.9403	10.8271	35.7674	0.66	0.00320604785091646	0.0826589720353049	0.0429325099431107	SVs-30X
HG02587	chr11_61122018_61340844	PGA4	11.35	32.4918	43.8418	0.75	0.0732824533138904	0.00056340409597098	0.0369229287049307	SVs-30X
HG02666	chr11_61122018_61340844	PGA4	28.4549	11.2684	39.7233	0.83	0.00142728269418508	0.0746723810958915	0.0380498318950383	SVs-30X
HG02769	chr11_61122018_61340844	PGA4	27.934	40.7416	68.6756	0.99	0.00160916285867504	8.43024118982906e-05	0.000846732635286666	SVs-30X
HG02953	chr11_61122018_61340844	PGA4	41.0896	27.2186	68.3082	0.98	7.78108214154531e-05	0.00189731744552112	0.000987564133468287	SVs-30X
HG03009	chr11_61122018_61340844	PGA4	30.4887	29.5391	60.0278	0.89	0.000893572922304046	0.00111196213827635	0.0010027675302902	SVs-30X
HG03065	chr11_61122018_61340844	PGA4	42.9856	45.3005	88.2861	1	5.0285178950923e-05	2.95086947570582e-05	3.98969368539906e-05	SVs-30X
HG03248	chr11_61122018_61340844	PGA4	42.9856	39.4359	82.4215	1	5.0285178950923e-05	0.000113870178122582	8.20776785367524e-05	SVs-30X
HG03371	chr11_61122018_61340844	PGA4	11.3196	10.9985	22.3181	0.33	0.0737972196750246	0.0794602633361353	0.0766287415055799	SVs-30X
HG03456	chr11_61122018_61340844	PGA4	11.3443	41.1991	52.5434	0.73	0.0733786977374123	7.58734793366461e-05	0.0367272856083745	SVs-30X
HG03520	chr11_61122018_61340844	PGA4	29.347	29.5019	58.8489	0.87	0.00116225119128821	0.00112152768849892	0.00114188943989357	SVs-30X
HG03683	chr11_61122018_61340844	PGA4	36.5924	35.0598	71.6522	0.98	0.000219159348132896	0.000311903321757445	0.000265531334945171	SVs-30X
HG03732	chr11_61122018_61340844	PGA4	8.63411	10.6062	19.24031	0.48	0.136958502879471	0.0869721087044556	0.111965305791963	SVs-30X
HG03807	chr11_61122018_61340844	PGA4	11.338	29.4555	40.7935	0.62	0.0734852202192109	0.0011335743230256	0.0373093972711183	SVs-30X
HG04036	chr11_61122018_61340844	PGA4	28.0487	28.1191	56.1678	0.85	0.00156722012540283	0.00154201997673957	0.0015546200510712	SVs-30X
HG04217	chr11_61122018_61340844	PGA4	35.3896	11.3424	46.732	0.66	0.000289094613608295	0.0734108072928788	0.0368499509532435	SVs-30X
NA12329	chr11_61122018_61340844	PGA4	10.2252	35.0103	45.2355	1	0.0949467273611577	0.000315478669090341	0.047631103015124	SVs-30X
NA18534	chr11_61122018_61340844	PGA4	39.4367	30.1144	69.5511	1	0.000113849204392418	0.00097400233942979	0.000543925771911104	SVs-30X
NA18939	chr11_61122018_61340844	PGA4	35.3637	34.8197	70.1834	0.96	0.000290823836978635	0.00032963248159617	0.000310228159287403	SVs-30X
NA19036	chr11_61122018_61340844	PGA4	10.4628	10.914	21.3768	0.38	0.0898917840914135	0.0810214478981769	0.0854566159947952	SVs-30X
NA19129	chr11_61122018_61340844	PGA4	10.582	27.9693	38.5513	0.7	0.0874580923075202	0.00159613639329518	0.0445271143504077	SVs-30X
NA19238	chr11_61122018_61340844	PGA4	30.3204	37.3175	67.6379	1	0.00092888082975388	0.000185459890914623	0.000557170360334252	SVs-30X
NA19239	chr11_61122018_61340844	PGA4	11.2666	27.0625	38.3291	0.69	0.074703336622527	0.00196675380928334	0.0383350452159052	SVs-30X
NA19317	chr11_61122018_61340844	PGA4	37.3158	33.611	70.9268	1	0.000185532501445638	0.000435411604915064	0.000310472053180351	SVs-30X
NA19331	chr11_61122018_61340844	PGA4	42.9857	40.7395	83.7252	1	5.02840211052187e-05	8.43431855855665e-05	6.73136033453926e-05	SVs-30X
NA19347	chr11_61122018_61340844	PGA4	11.3437	26.4723	37.816	0.65	0.0733888360794612	0.00225304569537096	0.0378209408874161	SVs-30X
NA19384	chr11_61122018_61340844	PGA4	24.4479	37.3175	61.7654	0.98	0.00359095530754418	0.000185459890914623	0.0018882075992294	SVs-30X
NA19434	chr11_61122018_61340844	PGA4	11.289	36.8603	48.1493	0.75	0.0743190244074345	0.000206048757491463	0.037262536582463	SVs-30X
NA19650	chr11_61122018_61340844	PGA4	8.92252	33.3182	42.24072	1	0.128158672431778	0.000465779102805745	0.064312225767292	SVs-30X
NA19705	chr11_61122018_61340844	PGA4	24.6092	24.378	48.9872	0.86	0.00346003108084072	0.00364921961009471	0.00355462534546772	SVs-30X
NA19836	chr11_61122018_61340844	PGA4	40.2205	26.9342	67.1547	0.99	9.50495357534692e-05	0.00202572272437433	0.0010603861300639	SVs-30X
NA19983	chr11_61122018_61340844	PGA4	10.215	30.0326	40.2476	1	0.0951699848112943	0.000992521675461683	0.048081253243378	SVs-30X
NA20355	chr11_61122018_61340844	PGA4	10.5659	42.6071	53.173	0.74	0.0877829153376828	5.48643198949787e-05	0.0439188898287889	SVs-30X
NA20847	chr11_61122018_61340844	PGA4	11.0061	10.6457	21.6518	0.33	0.0793213322802491	0.0861846654241975	0.0827529988522233	SVs-30X
NA24385	chr11_61122018_61340844	PGA4	39.9924	36.2349	76.2273	0.97	0.000100175149675241	0.000237963309340245	0.000169069229507743	SVs-30X
HG00096	chr11_100898258_101153564	PGR	29.8721	28.9525	58.8246	0.98	0.00102988800502	0.00127277020467311	0.00115132910484656	SVs-30X
HG00171	chr11_100898258_101153564	PGR	26.944	28.0152	54.9592	0.91	0.00202115676696075	0.00157935587403797	0.00180025632049936	SVs-30X
HG00268	chr11_100898258_101153564	PGR	39.6003	41.523	81.1233	1	0.000109640245672869	7.04206452331206e-05	9.00304454529946e-05	SVs-30X
HG00358	chr11_100898258_101153564	PGR	33.6234	30.7126	64.336	1	0.000434170188392286	0.000848672246503821	0.000641421217448054	SVs-30X
HG00512	chr11_100898258_101153564	PGR	37.9422	34.9328	72.875	0.96	0.000160612743298377	0.000321158928288797	0.000240885835793587	SVs-30X
HG00513	chr11_100898258_101153564	PGR	35.206	30.6885	65.8945	1	0.000301578238365319	0.000853394815248564	0.000577486526806942	SVs-30X
HG00514	chr11_100898258_101153564	PGR	37.8376	30.5321	68.3697	0.95	0.000164528068774411	0.000884687721948398	0.000524607895361404	SVs-30X
HG00731	chr11_100898258_101153564	PGR	54.07	31.9508	86.0208	1	3.91741877107783e-06	0.000638145924539613	0.000321031671655345	SVs-30X
HG00732	chr11_100898258_101153564	PGR	49.3006	43.662	92.9626	1	1.1747352480558e-05	4.30328391305777e-05	2.73900958055679e-05	SVs-30X
HG00864	chr11_100898258_101153564	PGR	30.6139	32.7037	63.3176	1	0.000868180445975375	0.000536574463490521	0.000702377454732948	SVs-30X
HG01114	chr11_100898258_101153564	PGR	33.5085	37.4442	70.9527	1	0.000445810199197458	0.000180127491098391	0.000312968845147924	SVs-30X
HG01352	chr11_100898258_101153564	PGR	33.0332	33.7391	66.7723	1	0.000497370473822591	0.000422756214082605	0.000460063343952598	SVs-30X
HG01505	chr11_100898258_101153564	PGR	32.1404	38.5086	70.649	0.99	0.000610885757656845	0.000140974317268747	0.000375930037462796	SVs-30X
HG01573	chr11_100898258_101153564	PGR	38.7553	42.6151	81.3704	1	0.000133189503508579	5.47633491089589e-05	9.39764263087687e-05	SVs-30X
HG01596	chr11_100898258_101153564	PGR	33.0674	39.2994	72.3668	1	0.000493469141760173	0.000117505988424833	0.000305487565092503	SVs-30X
HG01890	chr11_100898258_101153564	PGR	44.5342	46.2905	90.8247	1	3.52030262923417e-05	2.34936232494424e-05	2.9348324770892e-05	SVs-30X
HG02011	chr11_100898258_101153564	PGR	35.3801	31.1936	66.5737	1	0.000289727687466785	0.0007596962803456	0.000524711983906192	SVs-30X
HG02018	chr11_100898258_101153564	PGR	33.2075	33.9004	67.1079	1	0.000477804240738734	0.000407342758421777	0.000442573499580255	SVs-30X
HG02059	chr11_100898258_101153564	PGR	36.2179	36.6674	72.8853	0.99	0.000238896617122931	0.000215407093100283	0.000227151855111607	SVs-30X
HG02106	chr11_100898258_101153564	PGR	34.727	41.7661	76.4931	0.99	0.000336744103637713	6.65870845266785e-05	0.000201665594082196	SVs-30X
HG02282	chr11_100898258_101153564	PGR	44.5342	34.4331	78.9673	1	3.52030262923417e-05	0.000360321353326871	0.000197762189809606	SVs-30X
HG02492	chr11_100898258_101153564	PGR	24.1708	25.6387	49.8095	0.78	0.00382754230887682	0.00272979478654432	0.00327866854771057	SVs-30X
HG02554	chr11_100898258_101153564	PGR	31.1947	27.3473	58.542	0.89	0.000759503885525592	0.00184191676150553	0.00130071032351556	SVs-30X
HG02587	chr11_100898258_101153564	PGR	30.6489	31.0625	61.7114	0.94	0.000861211856056268	0.000782978794189102	0.000822095325122685	SVs-30X
HG02666	chr11_100898258_101153564	PGR	31.543	29.3223	60.8653	1	0.000700970917584383	0.00116888019446718	0.000934925556025783	SVs-30X
HG02769	chr11_100898258_101153564	PGR	32.8006	34.121	66.9216	1	0.000524734960427918	0.000387168485818798	0.000455951723123358	SVs-30X
HG02953	chr11_100898258_101153564	PGR	27.5037	30.1464	57.6501	0.99	0.00177676503854536	0.000966852000147968	0.00137180851934666	SVs-30X
HG03009	chr11_100898258_101153564	PGR	38.273	31.6733	69.9463	1	0.000148833261878425	0.000680252270479716	0.00041454276617907	SVs-30X
HG03065	chr11_100898258_101153564	PGR	29.4185	31.0846	60.5031	0.96	0.00114327313915866	0.000779004560221121	0.000961138849689893	SVs-30X
HG03248	chr11_100898258_101153564	PGR	27.9883	27.9877	55.976	0.87	0.00158916869020677	0.00158938825714174	0.00158927847367426	SVs-30X
HG03371	chr11_100898258_101153564	PGR	31.5934	29.6786	61.272	0.99	0.000692883150007093	0.00107681228095304	0.000884847715480065	SVs-30X
HG03452	chr11_100898258_101153564	PGR	29.4836	44.5303	74.0139	1	0.00112626347483046	3.52346530965727e-05	0.000580749063963518	SVs-30X
HG03456	chr11_100898258_101153564	PGR	45.0401	30.6989	75.739	0.98	3.13321357857619e-05	0.00085135364545967	0.000441342890622716	SVs-30X
HG03520	chr11_100898258_101153564	PGR	29.4787	35.3789	64.8576	1	0.0011275349175279	0.000289807753246274	0.000708671335387085	SVs-30X
HG03683	chr11_100898258_101153564	PGR	29.9233	29.6313	59.5546	0.92	0.00101781770223095	0.00108860418606774	0.00105321094414934	SVs-30X
HG03732	chr11_100898258_101153564	PGR	37.3498	36.8283	74.1781	0.99	0.000184085677410431	0.000207572587947869	0.00019582913267915	SVs-30X
HG03807	chr11_100898258_101153564	PGR	35.3262	35.4382	70.7644	1	0.000293345884733124	0.000285877516101912	0.000289611700417518	SVs-30X
HG04036	chr11_100898258_101153564	PGR	36.0777	32.9991	69.0768	1	0.000246734568416676	0.000501291106752618	0.000374012837584647	SVs-30X
HG04217	chr11_100898258_101153564	PGR	40.2742	32.7359	73.0101	1	9.38814956851087e-05	0.000532610838525642	0.000313246167105375	SVs-30X
NA12329	chr11_100898258_101153564	PGR	30.575	25.7463	56.3213	0.91	0.000875991717633117	0.00266299284765785	0.00176949228264548	SVs-30X
NA18534	chr11_100898258_101153564	PGR	33.0329	47.0801	80.113	1	0.000497404832144434	1.95879956995982e-05	0.000258496413922016	SVs-30X
NA18939	chr11_100898258_101153564	PGR	34.3397	41.7661	76.1058	1	0.000368154403969464	6.65870845266785e-05	0.000217370744248071	SVs-30X
NA18989	chr11_100898258_101153564	PGR	36.077	36.4368	72.5138	0.99	0.000246774340535585	0.000227153796643705	0.000236964068589645	SVs-30X
NA19036	chr11_100898258_101153564	PGR	31.1073	35.2064	66.3137	1	0.000774943428833017	0.000301550463262189	0.000538246946047603	SVs-30X
NA19129	chr11_100898258_101153564	PGR	36.9121	27.0809	63.993	1	0.000203605731863991	0.00195843877897572	0.00108102225541986	SVs-30X
NA19238	chr11_100898258_101153564	PGR	33.1018	28.8354	61.9372	1	0.000489575865096603	0.00130755510309848	0.000898565484097544	SVs-30X
NA19239	chr11_100898258_101153564	PGR	31.7677	32.5187	64.2864	1	0.000665625574564945	0.00055992518221149	0.000612775378388218	SVs-30X
NA19240	chr11_100898258_101153564	PGR	31.7169	28.8614	60.5783	1	0.000673457199435271	0.0012997505204286	0.000986603859931936	SVs-30X
NA19317	chr11_100898258_101153564	PGR	27.9238	30.2938	58.2176	0.94	0.00161294663939785	0.000934587568672412	0.00127376710403513	SVs-30X
NA19331	chr11_100898258_101153564	PGR	45.6199	34.8867	80.5066	1	2.74163729973286e-05	0.000324586161463571	0.00017600126723045	SVs-30X
NA19347	chr11_100898258_101153564	PGR	27.5313	23.3404	50.8717	0.92	0.00176550926099185	0.00463404236663195	0.0031997758138119	SVs-30X
NA19384	chr11_100898258_101153564	PGR	28.4134	33.6972	62.1106	0.99	0.00144098679161973	0.000426854633458021	0.000933920712538873	SVs-30X
NA19434	chr11_100898258_101153564	PGR	32.8007	45.6256	78.4263	1	0.000524722878098046	2.73804133374335e-05	0.00027605164571774	SVs-30X
NA19650	chr11_100898258_101153564	PGR	32.774	29.2157	61.9897	1	0.000527958759783733	0.00119792602476606	0.000862942392274895	SVs-30X
